,YelpID,Name,Latitude,Longitude,Address,Rating,Reviews,name_lower,FacilityCategory,BusinessName,FullAddress,AddrNum,StreetName,StreetType,PostDir,City,ZipCode,YearOfInspection,InspectionScore,business_lower
0,G9KdODINirmdSuYaBfBppA,Butcher & The Boar,44.974777,-93.279792,"1121 Hennepin Ave, Minneapolis 55403",4.5,1611,butcher & the boar,RESTAURANT,BUTCHER & THE BOAR,1121 HENNEPIN AVE,1121.0,HENNEPIN,AVE,,Minneapolis,55403.0,2019,100,butcher & the boar
1,zv_XJAQr9D3PNR5eHYhC5w,Bar La Grassa,44.98954,-93.278594,"800 Washington Ave N, Minneapolis 55401",4.5,1246,bar la grassa,RESTAURANT,BAR LA GRASSA,800 WASHINGTON AVE N #102,800.0,WASHINGTON,AVE,N,Minneapolis,55401.0,2018,94,bar la grassa
2,6vaAze9Fxuco249L3BhEdQ,112 Eatery,44.98267,-93.2716,"112 N 3rd St, Minneapolis 55401",4.5,1163,112 eatery,RESTAURANT,112 EATERY,112 3RD ST N,112.0,3RD,ST,N,Minneapolis,55401.0,2018,100,112 eatery
3,5olLs-K-_k_rWrrNLjvy0w,Spoon and Stable,44.9854892917291,-93.2695363613423,"211 N 1st St, Minneapolis 55401",4.5,891,spoon and stable,RESTAURANT,SPOON AND STABLE,211 1ST ST N #150,211.0,1ST,ST,N,Minneapolis,55401.0,2019,100,spoon and stable
4,iH3FcZ4Xchx3s7fgIINaYg,Pizzeria Lola,44.9018519553182,-93.3186280826087,"5557 Xerxes Ave S, Minneapolis 55410",4.5,1016,pizzeria lola,RESTAURANT,PIZZERIA LOLA,5557 XERXES AVE S,5557.0,XERXES,AVE,S,Minneapolis,55410.0,2019,96,pizzeria lola
5,Dx52kVp9UBzI4LuL-J4TWA,Brasa Rotisserie,44.989479,-93.251249,"600 E Hennepin Ave, Minneapolis 55414",4.5,970,brasa rotisserie,RESTAURANT,BRASA ROTISSERIE,600 HENNEPIN AVE E,600.0,HENNEPIN,AVE,E,Minneapolis,55414.0,2019,92,brasa rotisserie
6,l7mNzyV3pOZ3m87jRY6J7A,Hola Arepa,44.939423,-93.277406,"3501 Nicollet Ave, Minneapolis 55408",4.5,779,hola arepa,RESTAURANT,HOLA AREPA,3501 NICOLLET AVE,3501.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,98,hola arepa
7,G7iXpVSRuXzCbD2daJ_JYQ,Surly Brewing,44.9732287,-93.2097663,"520 Malcolm Ave SE, Minneapolis 55414",4.0,1110,surly brewing,FOOD TRUCK,SURLY BREWING,520 MALCOLM AVE SE,520.0,MALCOLM,AVE,SE,Minneapolis,55414.0,2019,100,surly brewing
8,ErvVFzAYVArZS7gcWgY0rg,Matt's Bar,44.9394683837891,-93.247428894043,"3500 Cedar Ave S, Minneapolis 55407",4.0,1535,matt's bar,RESTAURANT,MATT'S BAR,3500 CEDAR AVE S,3500.0,CEDAR,AVE,S,Minneapolis,55407.0,2019,98,matt's bar
9,51E_-4s1wheqka5xtGAaNw,Martina,44.9243,-93.31523,"4312 S Upton Ave, Minneapolis 55410",4.5,470,martina,RESTAURANT,MARTINA,4312 UPTON AVE S,4312.0,UPTON,AVE,S,Minneapolis,55410.0,2018,96,martina
10,5Y2nekkwRrNMMSx3b-2EhA,Young Joni,45.001101,-93.266682,"165 13th Ave NE, Minneapolis 55413",4.5,659,young joni,RESTAURANT,YOUNG JONI,165 13TH AVE NE,165.0,13TH,AVE,NE,Minneapolis,55413.0,2019,100,young joni
11,NU-w3A68w-rG4o-VUryb7w,Red Cow,44.912706,-93.326139,"3624 W 50th St, Minneapolis 55410",4.5,747,red cow,RESTAURANT,RED COW,2626 HENNEPIN AVE,2626.0,HENNEPIN,AVE,,Minneapolis,55408.0,2019,96,red cow
12,NU-w3A68w-rG4o-VUryb7w,Red Cow,44.912706,-93.326139,"3624 W 50th St, Minneapolis 55410",4.5,747,red cow,RESTAURANT,RED COW,3624 50TH ST W,3624.0,50TH,ST,W,Minneapolis,55410.0,2018,100,red cow
13,NU-w3A68w-rG4o-VUryb7w,Red Cow,44.912706,-93.326139,"3624 W 50th St, Minneapolis 55410",4.5,747,red cow,RESTAURANT,RED COW,208 1ST AVE N,208.0,1ST,AVE,N,Minneapolis,55401.0,2019,96,red cow
14,Losq2H67kunQy6qQ6LFjmg,Quang Restaurant,44.953094,-93.277728,"2719 Nicollet Ave S, Minneapolis 55408",4.0,1049,quang restaurant,RESTAURANT,QUANG RESTAURANT,2719 NICOLLET AVE,2719.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,92,quang restaurant
15,smrdXQyTcbqOHnK_OuScDw,My Huong Kitchen,44.9530173,-93.2780481,"2718 Nicollet Ave, Minneapolis 55408",4.5,366,my huong kitchen,RESTAURANT,MY HUONG KITCHEN,2718 NICOLLET AVE #101B,2718.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,96,my huong kitchen
16,zXAv5ul5nRJZp3AGq9BzKA,Broders' Pasta Bar,44.91208,-93.30902,"5000 Penn Ave S, Minneapolis 55419",4.5,515,broders' pasta bar,RESTAURANT,BRODERS' PASTA BAR,5000 PENN AVE S,5000.0,PENN,AVE,S,Minneapolis,55419.0,2018,100,broders' pasta bar
17,Z9UFvaj_zeaVSg4Ta8D9qQ,Red Rabbit,44.983677,-93.271734,"201 N Washington Ave, Minneapolis 55401",4.5,523,red rabbit,RESTAURANT,RED RABBIT,201 WASHINGTON AVE N,201.0,WASHINGTON,AVE,N,Minneapolis,55401.0,2018,94,red rabbit
18,L9-URJtUCfQu4DpDh-d6wQ,Smack Shack,44.9866669959331,-93.2762138294999,"603 N Washington Ave, Minneapolis 55401",4.0,922,smack shack,RESTAURANT,SMACK SHACK,603 WASHINGTON AVE N,603.0,WASHINGTON,AVE,N,Minneapolis,55401.0,2019,98,smack shack
19,qgV2NGFS2ZL3JCwKTMkkPw,Birchwood Cafe,44.95721,-93.2234,"3311 E 25th St, Minneapolis 55406",4.0,624,birchwood cafe,GROCERY,BIRCHWOOD CAFE,3311 25TH ST E,3311.0,25TH,ST,E,Minneapolis,55406.0,2019,100,birchwood cafe
20,51SWfc0I300IpUZcv7kCfA,Zen Box Izakaya,44.9784334,-93.2596172,"602 Washington Ave S, Minneapolis 55415",4.0,615,zen box izakaya,RESTAURANT,ZEN BOX IZAKAYA,602 WASHINGTON AVE S,602.0,WASHINGTON,AVE,S,Minneapolis,55401.0,2019,100,zen box izakaya
21,ykTnu3sVxnnIeHpLRqE8bQ,Hen House Eatery,44.9752558913143,-93.2713201229745,"114 S 8th St, Minneapolis 55402",4.0,791,hen house eatery,RESTAURANT,HEN HOUSE EATERY,730 2ND AVE S,730.0,2ND,AVE,S,Minneapolis,,2018,92,hen house eatery
22,tiXUs4dvnrP6EhrvX5Yl_Q,Town Talk Diner & Gastropub,44.9481,-93.23273,"2707 E Lake St, Minneapolis 55406",4.5,205,town talk diner & gastropub,RESTAURANT,TOWN TALK DINER & GASTROPUB,2707 LAKE ST E,2707.0,LAKE,ST,E,Minneapolis,55406.0,2019,94,town talk diner & gastropub
23,TRj1IbnWC7T5pGiTw6B4-w,World Street Kitchen,44.952656,-93.287855,"2743 Lyndale Ave S, Minneapolis 55408",4.0,532,world street kitchen,FOOD TRUCK,WORLD STREET KITCHEN,2743 LYNDALE AVE S,2743.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,98,world street kitchen
24,7qd98YA5vv0ASuXGjVvn0A,Patisserie 46,44.91975,-93.2848,"4552 Grand Ave S, Minneapolis 55419",4.5,341,patisserie 46,RESTAURANT,PATISSERIE 46,4552 GRAND AVE S,4552.0,GRAND,AVE,S,Minneapolis,55419.0,2018,100,patisserie 46
25,2IOQ8COCI7iiJX2OiCPtoQ,The Lowry,44.961576,-93.292705,"2112 Hennepin Ave, Minneapolis 55405",4.0,711,the lowry,RESTAURANT,THE LOWRY,2112 HENNEPIN AVE,2112.0,HENNEPIN,AVE,,Minneapolis,55405.0,2019,92,the lowry
26,kzzUiEHyf7LwRJ6DUx8Wyg,Our Kitchen,44.937556,-93.290202,"813 W 36th St, Minneapolis 55408",4.5,300,our kitchen,RESTAURANT,OUR KITCHEN,813 36TH ST W,813.0,36TH,ST,W,Minneapolis,55409.0,2018,100,our kitchen
27,83mW24NnFzdTlfbjQ4VXXQ,Tilia,44.92467,-93.31407,"2726 W 43rd St, Minneapolis 55410",4.0,620,tilia,RESTAURANT,TILIA,2726 43RD ST W,2726.0,43RD,ST,W,Minneapolis,55410.0,2019,94,tilia
28,uETQZ6X9HAGPzozGgqjtiQ,Gorkha Palace,44.989277,-93.255079,"23 4th St NE, Minneapolis 55414",4.5,389,gorkha palace,RESTAURANT,GORKHA PALACE,23 4TH ST NE,23.0,4TH,ST,NE,Minneapolis,55413.0,2019,98,gorkha palace
29,mTnoCM3BrLttWb7m9P5SQQ,Wakame Sushi & Asian Bistro,44.9467406314283,-93.3220196801729,"3070 Excelsior Blvd, Minneapolis 55416",4.0,601,wakame sushi & asian bistro,RESTAURANT,WAKAME SUSHI & ASIAN BISTRO,3070 EXCELSIOR BLVD,3070.0,EXCELSIOR,BLVD,,Minneapolis,55416.0,2018,100,wakame sushi & asian bistro
30,IexXk6fO4dCdaUXrP8XW-Q,El Taco Riendo,45.0126599,-93.24786,"2412 Central Ave NE, Minneapolis 55418",4.0,414,el taco riendo,RESTAURANT,EL TACO RIENDO,2412 CENTRAL AVE NE,2412.0,CENTRAL,AVE,NE,Minneapolis,55418.0,2019,100,el taco riendo
31,H16j-AnU6QNcuNFgPNt2Sw,Pizza Luce,44.9817201167802,-93.2734656415651,"119 N 4th St, Minneapolis 55401",4.0,554,pizza luce,RESTAURANT,PIZZA LUCE,2200 FRANKLIN AVE E,2200.0,FRANKLIN,AVE,E,Minneapolis,55404.0,2019,98,pizza luce
32,H16j-AnU6QNcuNFgPNt2Sw,Pizza Luce,44.9817201167802,-93.2734656415651,"119 N 4th St, Minneapolis 55401",4.0,554,pizza luce,RESTAURANT,PIZZA LUCE,3200 LYNDALE AVE S,3200.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,100,pizza luce
33,MJvB5TFcFo2_cYGN0D5iTA,Pizza Luce,44.96298,-93.24044,"2200 E Franklin Ave, Minneapolis 55404",4.0,234,pizza luce,RESTAURANT,PIZZA LUCE,2200 FRANKLIN AVE E,2200.0,FRANKLIN,AVE,E,Minneapolis,55404.0,2019,98,pizza luce
34,MJvB5TFcFo2_cYGN0D5iTA,Pizza Luce,44.96298,-93.24044,"2200 E Franklin Ave, Minneapolis 55404",4.0,234,pizza luce,RESTAURANT,PIZZA LUCE,3200 LYNDALE AVE S,3200.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,100,pizza luce
35,eRnPeYTzkaRiH7WQq_i6fQ,Pizza Luce,44.9445,-93.28855,"3200 Lyndale Ave S, Minneapolis 55408",3.5,259,pizza luce,RESTAURANT,PIZZA LUCE,2200 FRANKLIN AVE E,2200.0,FRANKLIN,AVE,E,Minneapolis,55404.0,2019,98,pizza luce
36,eRnPeYTzkaRiH7WQq_i6fQ,Pizza Luce,44.9445,-93.28855,"3200 Lyndale Ave S, Minneapolis 55408",3.5,259,pizza luce,RESTAURANT,PIZZA LUCE,3200 LYNDALE AVE S,3200.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,100,pizza luce
37,AMlcSB_CZHx835LmeZ796A,Pizza Luce,44.88352,-93.28981,"800 W 66th St, Richfield 55423",4.0,252,pizza luce,RESTAURANT,PIZZA LUCE,2200 FRANKLIN AVE E,2200.0,FRANKLIN,AVE,E,Minneapolis,55404.0,2019,98,pizza luce
38,AMlcSB_CZHx835LmeZ796A,Pizza Luce,44.88352,-93.28981,"800 W 66th St, Richfield 55423",4.0,252,pizza luce,RESTAURANT,PIZZA LUCE,3200 LYNDALE AVE S,3200.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,100,pizza luce
39,OWbRO-kjkmE9JhaQZRo8_w,Pizza Luce,44.94688,-93.15029,"1183 Selby Ave, Saint Paul 55104",4.0,233,pizza luce,RESTAURANT,PIZZA LUCE,2200 FRANKLIN AVE E,2200.0,FRANKLIN,AVE,E,Minneapolis,55404.0,2019,98,pizza luce
40,OWbRO-kjkmE9JhaQZRo8_w,Pizza Luce,44.94688,-93.15029,"1183 Selby Ave, Saint Paul 55104",4.0,233,pizza luce,RESTAURANT,PIZZA LUCE,3200 LYNDALE AVE S,3200.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,100,pizza luce
41,G0ULL97D7OQvjPMpZxlscQ,Lu's Sandwiches,44.95474,-93.2783199,"2624 Nicollet Ave S, Minneapolis 55408",4.0,338,lu's sandwiches,RESTAURANT,LU'S SANDWICHES,2624 NICOLLET AVE,2624.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,100,lu's sandwiches
42,G0ULL97D7OQvjPMpZxlscQ,Lu's Sandwiches,44.95474,-93.2783199,"2624 Nicollet Ave S, Minneapolis 55408",4.0,338,lu's sandwiches,RESTAURANT,LU'S SANDWICHES,10 6TH ST NE,10.0,6TH,ST,NE,Minneapolis,55413.0,2019,96,lu's sandwiches
43,fYlgTzLNx6bcaKAiHMG2wQ,HAI HAI,45.0098625272589,-93.2628971288361,"2121 University Ave NE, Minneapolis 55418",4.0,539,hai hai,RESTAURANT,HAI HAI,2121 UNIVERSITY AVE NE,2121.0,UNIVERSITY,AVE,NE,Minneapolis,55418.0,2019,94,hai hai
44,JV8Lpl_qThwGv-SFKJ_vaQ,Murray's,44.97863,-93.27234,"26 S 6th St, Minneapolis 55402",4.0,383,murray's,RESTAURANT,MURRAY'S,24 6TH ST S #1ST FLOOR,24.0,6TH,ST,S,Minneapolis,55402.0,2018,92,murray's
45,mdXoIXksYTiJhsYo-uknkQ,Maya Cuisine,45.00741,-93.24788,"1840 Central Ave NE, Minneapolis 55418",4.0,369,maya cuisine,RESTAURANT,MAYA CUISINE,1840 CENTRAL AVE NE,1840.0,CENTRAL,AVE,NE,Minneapolis,55418.0,2019,94,maya cuisine
46,9EdftCquw0YwWY3XsJlZVg,Rinata,44.95763,-93.29485,"2451 Hennepin Ave, Minneapolis 55405",4.0,309,rinata,RESTAURANT,RINATA,2451 HENNEPIN AVE,2451.0,HENNEPIN,AVE,,Minneapolis,55405.0,2019,92,rinata
47,EWCzHNxTnXFsR8SfdNAqWQ,Icehouse,44.9561920166016,-93.2783966064453,"2528 Nicollet Ave, Minneapolis 55404",4.0,410,icehouse,RESTAURANT,ICEHOUSE,2528 NICOLLET AVE,2528.0,NICOLLET,AVE,,Minneapolis,55404.0,2019,100,icehouse
48,DU_qwbYqbMaJZxxl_CZ3gQ,Hazel's Northeast,45.020324,-93.236869,"2859 Johnson St NE, Minneapolis 55418",4.0,414,hazel's northeast,RESTAURANT,HAZEL'S NORTHEAST,2859 JOHNSON ST NE,2859.0,JOHNSON,ST,NE,Minneapolis,55418.0,2019,98,hazel's northeast
49,D5OfOpImhbZDqAeLCj7_RQ,Hi-Lo Diner,44.94863,-93.21436,"4020 E Lake St, Minneapolis 55406",4.0,486,hi-lo diner,RESTAURANT,HI-LO DINER,4020 LAKE ST E,4020.0,LAKE,ST,E,Minneapolis,55406.0,2018,92,hi-lo diner
50,ZesuvK3U-6ZrMx8GK4rQGw,Himalayan Restaurant,44.94862,-93.22953,"2910 E Lake St, Minneapolis 55406",4.5,228,himalayan restaurant,RESTAURANT,HIMALAYAN RESTAURANT,2910 LAKE ST E,2910.0,LAKE,ST,E,Minneapolis,55406.0,2018,100,himalayan restaurant
51,SnU5lrvBvNnLWl6fVcw4nQ,Chino Latino,44.948677534011,-93.298462194819,"2916 Hennepin Ave, Minneapolis 55408",3.5,787,chino latino,RESTAURANT,CHINO LATINO,2916 HENNEPIN AVE,2916.0,HENNEPIN,AVE,,Minneapolis,55408.0,2019,98,chino latino
52,kLIRGu0p-j8ilVO-SfkWZw,Lands End Pasty Company,44.980361,-93.236702,"1316 4th St SE, Minneapolis 55414",5.0,122,lands end pasty company,RESTAURANT,LANDS END PASTY COMPANY,1314 4TH ST SE,1314.0,4TH,ST,SE,Minneapolis,55414.0,2019,94,lands end pasty company
53,opobJTJa9atqAytH80goDA,Barbette,44.948498,-93.302242,"1600 W Lake St, Minneapolis 55408",4.0,582,barbette,RESTAURANT,BARBETTE,1600 LAKE ST W,1600.0,LAKE,ST,W,Minneapolis,55408.0,2019,96,barbette
54,WOl_WxiKJVwifVFkc_smFw,Muddy Waters,44.949225,-93.287714,"2933 Lyndale Ave S, Minneapolis 55408",4.0,449,muddy waters,RESTAURANT,MUDDY WATERS,2933 LYNDALE AVE S,2933.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,94,muddy waters
55,bGT4lTagoIC6hd5PnCyltA,Colita,44.90485,-93.309061,"5400 Penn Ave S, Minneapolis 55419",4.5,241,colita,RESTAURANT,COLITA,5400 PENN AVE S,5400.0,PENN,AVE,S,Minneapolis,55419.0,2019,100,colita
56,CMFEdxLaeYAI9Vf3NUQx4w,The Herbivorous Butcher,44.9902328,-93.2539668,"507 1st Ave NE, Minneapolis 55413",4.5,180,the herbivorous butcher,FOOD TRUCK,THE HERBIVOROUS BUTCHER,507 1ST AVE NE,507.0,1ST,AVE,NE,Minneapolis,55413.0,2019,94,the herbivorous butcher
57,dBRIlzRYdvAhSdxOTBVYyw,Galactic Pizza,44.9496574401855,-93.2876663208008,"2917 Lyndale Ave S, Minneapolis 55408",4.0,298,galactic pizza,RESTAURANT,GALACTIC PIZZA,2917 LYNDALE AVE S,2917.0,LYNDALE,AVE,S,Minneapolis,55408.0,2019,96,galactic pizza
58,0wJTX6wwL7IqAsxDQK0jqA,Moroccan Flavors,44.9492188827136,-93.2606295085205,"920 E Lake S, Minneapolis 55407",4.5,113,moroccan flavors,RESTAURANT,MOROCCAN FLAVORS,920 LAKE ST E #126,920.0,LAKE,ST,E,Minneapolis,55407.0,2019,100,moroccan flavors
59,K9P6dLlPMyx7xs7fLQPiDw,Eat Street Social,44.9556549,-93.2783052,"18 W 26th St, Minneapolis 55404",4.0,410,eat street social,RESTAURANT,EAT STREET SOCIAL,18 26TH ST W,18.0,26TH,ST,W,Minneapolis,55404.0,2019,96,eat street social
60,vi58lz0GLWITkg_r0WieNg,Kbop Korean Bistro,44.9819673599659,-93.2367731630802,"425 13th Ave SE, Minneapolis 55414",4.5,225,kbop korean bistro,RESTAURANT,KBOP KOREAN BISTRO,425 13TH AVE SE,425.0,13TH,AVE,SE,Minneapolis,55414.0,2019,98,kbop korean bistro
61,I8CNZHuzqia4RO2DUaJKCQ,PinKU Japanese Street Food,44.9882191402789,-93.2566113262305,"20 University Ave NE, Minneapolis 55413",4.5,227,pinku japanese street food,RESTAURANT,PINKU JAPANESE STREET FOOD,20 UNIVERSITY AVE NE #D,20.0,UNIVERSITY,AVE,NE,Minneapolis,55413.0,2019,94,pinku japanese street food
62,0127hW6ScVMCOLCKJI6q9w,Stella's Fish Cafe & Prestige Oyster Bar,44.9484949,-93.2972001,"1400 W Lake St, Minneapolis 55408",3.5,877,stella's fish cafe & prestige oyster bar,RESTAURANT,STELLA'S FISH CAFE & PRESTIGE OYSTER BAR,1400 LAKE ST W,1400.0,LAKE,ST,W,Minneapolis,55408.0,2018,100,stella's fish cafe & prestige oyster bar
63,ddpjLv0P6iu7p1dRGCPWWw,Sushi Takatsu,44.9760103,-93.2709216,"733 Marquette Ave, Minneapolis 55402",4.5,117,sushi takatsu,RESTAURANT,SUSHI TAKATSU,733 MARQUETTE AVE #225,733.0,MARQUETTE,AVE,,Minneapolis,55402.0,2019,96,sushi takatsu
64,PiQICYa9PQH790gnCVoSyA,Cave Vin,44.90186,-93.31845,"5555 Xerxes Ave S, Minneapolis 55410",4.5,190,cave vin,RESTAURANT,CAVE VIN,5555 XERXES AVE S,5555.0,XERXES,AVE,S,Minneapolis,55410.0,2019,94,cave vin
65,VDevoiSjX_ia2m8lSfzCxA,Pimento Jamaican Kitchen,44.95643,-93.27839,"2524 Nicollet Ave S, Minneapolis 55404",4.0,303,pimento jamaican kitchen,FOOD TRUCK,PIMENTO JAMAICAN KITCHEN,2524 NICOLLET AVE,2524.0,NICOLLET,AVE,,Minneapolis,55404.0,2019,92,pimento jamaican kitchen
66,aNY9AUIfDMSHBRksP6I32w,Common Roots Cafe,44.95569,-93.28846,"2558 Lyndale Ave S, Minneapolis 55405",4.0,366,common roots cafe,RESTAURANT,COMMON ROOTS CAFE,2558 LYNDALE AVE S,2558.0,LYNDALE,AVE,S,Minneapolis,55405.0,2019,100,common roots cafe
67,6T2SVQbBNZ-H0fjMQtV2rQ,Borough,44.988857,-93.277813,"730 N Washington Ave, Minneapolis 55401",4.0,309,borough,RESTAURANT,BOROUGH,730 WASHINGTON AVE N #114/B02,730.0,WASHINGTON,AVE,N,Minneapolis,55401.0,2019,98,borough
68,Xnsa4CJMPqyHkyISgxrzxg,Peninsula Malaysian Cuisine,44.95511,-93.2783199,"2608 Nicollet Ave S, Minneapolis 55408",4.0,318,peninsula malaysian cuisine,RESTAURANT,PENINSULA MALAYSIAN CUISINE,2608 NICOLLET AVE,2608.0,NICOLLET,AVE,,Minneapolis,55408.0,2018,96,peninsula malaysian cuisine
69,H0eHTMAwl43Zjou-rRNDtg,Red Stag Supperclub,44.990301,-93.253628,"509 1st Ave NE, Minneapolis 55413",3.5,493,red stag supperclub,RESTAURANT,RED STAG SUPPERCLUB,509 1ST AVE NE,509.0,1ST,AVE,NE,Minneapolis,55413.0,2019,92,red stag supperclub
70,xoq8XRgV5f031ZI3aHrSFg,Ramen Kazama,44.9410781860352,-93.2781982421875,"3400 Nicollet Ave S, Minneapolis 55408",4.0,351,ramen kazama,RESTAURANT,RAMEN KAZAMA,3400 NICOLLET AVE,3400.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,96,ramen kazama
71,Xg-x-mnNvTHLlqXJo4dW0A,Ramen Kazama,44.9877011631264,-93.229863675527,"1510 Como Ave Se, Minneapolis 55414",4.0,94,ramen kazama,RESTAURANT,RAMEN KAZAMA,3400 NICOLLET AVE,3400.0,NICOLLET,AVE,,Minneapolis,55408.0,2019,96,ramen kazama
72,7LYfwJHjeVr4_nBPHDTeMw,Kyatchi,44.9343347,-93.2781296,"3758 Nicollet Ave, Minneapolis 55409",4.0,249,kyatchi,RESTAURANT,KYATCHI,3758 NICOLLET AVE,3758.0,NICOLLET,AVE,,Minneapolis,55409.0,2018,100,kyatchi
73,KOS_tbDcMv5O8ITb6xre8g,Sun Street Breads,44.91944,-93.27834,"4600 Nicollet Ave S, Minneapolis 55419",4.0,208,sun street breads,RESTAURANT,SUN STREET BREADS,4600 NICOLLET AVE,4600.0,NICOLLET,AVE,,Minneapolis,55419.0,2019,100,sun street breads
74,Z0f8wwUpiq2TLLIGm4BMKg,4 Bells,44.9715994444279,-93.2853928832299,"1610 Harmon Pl, Minneapolis 55403",4.0,295,4 bells,RESTAURANT,4 BELLS,1610 HARMON PL,1610.0,HARMON,PL,,Minneapolis,55403.0,2019,94,4 bells
75,068-MS43H2xgeWikB9cyBg,Sen Yai Sen Lek,45.01289,-93.2477399,"2422 Central Ave NE, Minneapolis 55418",4.0,312,sen yai sen lek,RESTAURANT,SEN YAI SEN LEK,2424 CENTRAL AVE NE,2424.0,CENTRAL,AVE,NE,Minneapolis,55418.0,2019,94,sen yai sen lek
76,EsptO0Gr76-etcks8RYw9g,Nightingale,44.95578,-93.28768,"2551 Lyndale Ave S, Minneapolis 55405",4.0,255,nightingale,RESTAURANT,NIGHTINGALE,2551 LYNDALE AVE S,2551.0,LYNDALE,AVE,S,Minneapolis,55405.0,2019,96,nightingale
77,w-SNKgqgNcsEq7Npv2NfEw,Smoke In The Pit,44.9349588,-93.2623312,"3733 Chicago Ave S, Minneapolis 55407",4.5,188,smoke in the pit,RESTAURANT,SMOKE IN THE PIT,3733 CHICAGO AVE,3733.0,CHICAGO,AVE,,Minneapolis,55407.0,2018,100,smoke in the pit
78,ZrqCu9utGiCIe6igBVnE4g,Tenant Restaurant,44.9248850365973,-93.2910469919443,"4300 Bryant Ave S, Minneapolis 55409",4.5,89,tenant restaurant,RESTAURANT,TENANT RESTAURANT,4300 BRYANT AVE S,4300.0,BRYANT,AVE,S,Minneapolis,55409.0,2018,100,tenant restaurant
79,_hluGBt1cPMm5glevl7nSg,The Sample Room,45.00955,-93.2721399,"2124 Marshall St NE, Minneapolis 55418",4.0,296,the sample room,RESTAURANT,THE SAMPLE ROOM,2124 MARSHALL ST NE,2124.0,MARSHALL,ST,NE,Minneapolis,55418.0,2019,96,the sample room
80,n-YJcCcqEteJwGD5WqihtA,Masu Sushi & Robata,44.9883318186803,-93.2550374451695,"330 E Hennepin Ave, Minneapolis 55414",3.5,437,masu sushi & robata,RESTAURANT,MASU SUSHI & ROBATA,328 HENNEPIN AVE E,328.0,HENNEPIN,AVE,E,Minneapolis,55414.0,2019,98,masu sushi & robata
81,1b48T8_1plm8qxfJNIG3Tw,5-8 club,44.89772,-93.24798,"5800 Cedar Ave, Minneapolis 55417",3.5,665,5-8 club,RESTAURANT,5-8 CLUB,5800 CEDAR AVE S,5800.0,CEDAR,AVE,S,Minneapolis,55417.0,2018,98,5-8 club
82,RgXeN29zBaSGqrT-jJR7Ww,The 1029 Bar,44.99809,-93.26814,"1029 Marshall St NE, Minneapolis 55413",4.0,211,the 1029 bar,RESTAURANT,THE 1029 BAR,1029 MARSHALL ST NE,1029.0,MARSHALL,ST,NE,Minneapolis,55413.0,2019,98,the 1029 bar
83,sKQYFMUNyt8TORY2cOZskQ,Mojo Coffee Gallery,45.010724,-93.26854,"2205 California St NE, Minneapolis 55418",4.5,87,mojo coffee gallery,RESTAURANT,MOJO COFFEE GALLERY,2205 CALIFORNIA ST NE,2205.0,CALIFORNIA,ST,NE,Minneapolis,55418.0,2020,94,mojo coffee gallery
84,8GwO6xW7jNe90wotC2LGKA,Shuang Cheng Restaurant,44.98044,-93.2365,"1320 4th St SE, Minneapolis 55414",4.0,315,shuang cheng restaurant,RESTAURANT,SHUANG CHENG RESTAURANT,1320 4TH ST SE,1320.0,4TH,ST,SE,Minneapolis,55414.0,2019,100,shuang cheng restaurant
85,8CSob0dujFjytEmj-hYahA,Uptown Diner,44.9560891,-93.2964327,"2548 Hennepin Ave S, Minneapolis 55405",3.5,363,uptown diner,RESTAURANT,UPTOWN DINER,2548 HENNEPIN AVE,2548.0,HENNEPIN,AVE,,Minneapolis,55405.0,2019,94,uptown diner
86,7kBAKnB0xeu68q0Ds_aiAg,Costa Blanca Bistro,45.01275,-93.24786,"2416 Central Ave NE, Minneapolis 55418",4.5,113,costa blanca bistro,RESTAURANT,COSTA BLANCA BISTRO,2416 CENTRAL AVE NE,2416.0,CENTRAL,AVE,NE,Minneapolis,55418.0,2019,100,costa blanca bistro
87,Z_Y3BqUKbFXm0B_NkruDcQ,Barrio,44.97407,-93.27416,"925 Nicollet Mall, Minneapolis 55402",3.5,460,barrio,RESTAURANT,BARRIO,925 NICOLLET MALL,925.0,NICOLLET MALL,,,Minneapolis,55402.0,2019,86,barrio
88,l5BS7mKuNQDjslY1ufGfJA,Amazing Thailand,44.9474286384202,-93.2987386313523,"3024 Hennepin Ave S, Minneapolis 55408",3.5,464,amazing thailand,RESTAURANT,AMAZING THAILAND,3024 HENNEPIN AVE,3024.0,HENNEPIN,AVE,,Minneapolis,55408.0,2018,100,amazing thailand
89,aVFytvKzR4GnBxSzHK0EJA,Fika,44.9550197701836,-93.2655572891235,"American Swedish Institute, Minneapolis 55407",4.5,114,fika,RESTAURANT,FIKA,2600 PARK AVE,2600.0,PARK,AVE,,Minneapolis,55407.0,2019,96,fika
